job_#,doc_#,borough,initial_cost,total_est_fee,existing_zoning_sqft,proposed_zoning_sqft,enlargement_sq_footage,street_frontage,existingno._of_stories,proposed_no._of_stories,existing_height,proposed_height
121601310,01,MANHATTAN,18000,398.9,0,0,0,0,15,15,165,165
121601258,01,MANHATTAN,18000,398.9,0,0,0,0,32,32,409,409
320745841,01,BROOKLYN,8000,215.53,2801,2801,584,0,2,2,28,28
520125999,01,STATEN ISLAND,20000,474.5,1350,1350,0,0,2,2,24,24
121598609,01,MANHATTAN,1795,225,0,0,0,0,12,12,108,108
220286045,01,BRONX,0,160,0,0,0,0,3,3,39,39
420828750,01,QUEENS,3000,225,0,0,0,0,1,1,13,13
320757007,01,BROOKLYN,10000,155.75,0,0,0,0,3,3,32,32
420829009,01,QUEENS,20000,207.25,0,0,0,0,2,2,26,26
140073710,01,MANHATTAN,0,200,0,0,0,0,21,21,225,225
420828037,01,QUEENS,30000,522.5,0,0,0,0,2,2,32,32
320745468,01,BROOKLYN,5000,265,0,0,0,0,6,6,60,60
320517179,02,BROOKLYN,0,0,0,0,0,0,0,0,0,0
121602024,01,MANHATTAN,230100,2592.8,0,0,0,0,16,16,179,179
220285910,01,BRONX,338400,3705.2,0,0,0,0,5,5,60,60
420828625,01,QUEENS,36300,594.6,0,0,0,0,1,1,23,23
420833646,01,QUEENS,22000,217.55,0,0,0,0,2,2,24,24
420828652,01,QUEENS,2000,225,0,0,0,0,4,4,40,40
320757034,01,BROOKLYN,206550,1613.9,1754,3784,2030,0,2,3,26,35
320757016,01,BROOKLYN,10000,155.75,0,0,0,0,3,3,32,32
220286606,01,BRONX,73800,975.7,0,0,0,0,12,12,210,210
220286580,01,BRONX,17500,398.9,0,0,0,0,2,2,25,25
320744539,01,BROOKLYN,32000,543.1,0,0,0,0,6,6,160,160
121545612,01,MANHATTAN,0,200,0,0,0,0,0,0,0,0
121574313,01,MANHATTAN,468000,2554.45,4090,4090,0,0,3,3,44,44
420836162,01,QUEENS,221810,1567.91,1284,2331,1003,0,2,2,26,28
121603933,01,MANHATTAN,6000,275.3,0,0,0,0,31,31,341,341
121602621,01,MANHATTAN,3000,225,0,0,0,0,4,4,50,50
420785804,02,QUEENS,10000,155.75,0,0,0,0,0,0,0,0
121601819,02,MANHATTAN,25000,471,0,0,0,0,0,0,0,0
420828581,01,QUEENS,0,160,0,0,0,0,0,0,0,0
420822934,02,QUEENS,0,157,0,0,0,0,0,0,0,0
121601873,01,MANHATTAN,0,170,0,0,0,0,1,1,10,10
520128610,01,STATEN ISLAND,0,515.2,0,2027,0,0,0,2,0,24
121601828,01,MANHATTAN,20800,429.8,0,0,0,0,16,16,160,160
121597520,01,MANHATTAN,110000,1346.5,0,0,0,0,37,37,401,401
121597539,01,MANHATTAN,63000,862.4,0,0,0,0,37,37,401,401
121600561,01,MANHATTAN,0,160,0,0,0,0,4,4,40,40
121601454,01,MANHATTAN,40000,625.5,0,0,0,0,12,12,191,191
220286410,01,BRONX,57735,970.9,0,0,0,0,1,1,10,10
220286401,01,BRONX,39200,625.5,0,0,0,0,10,10,120,120
121555405,01,MANHATTAN,50000,728.5,0,0,0,0,2,2,19,19
320744156,01,BROOKLYN,26400,243.3,0,0,0,0,3,3,30,30
121566812,01,MANHATTAN,44000,666.7,0,0,0,0,16,16,190,190
121600473,01,MANHATTAN,1864,195,0,0,0,0,6,6,71,71
121599966,01,MANHATTAN,1713000,17857.4,0,0,0,0,17,17,205,205
121599065,01,MANHATTAN,198000,2252.9,0,0,0,0,70,70,810,810
121561773,01,MANHATTAN,26000,641.3,0,0,0,0,13,13,140,140
220286447,01,BRONX,0,680,0,0,0,100,2,0,12,0
420515810,02,QUEENS,0,0,0,0,0,0,0,0,0,0
121598538,01,MANHATTAN,1795,225,0,0,0,0,12,12,108,108
420819564,01,QUEENS,0,1395,0,4996,0,0,0,3,0,37
420828803,01,QUEENS,0,260,0,0,0,23,1,0,11,0
420828796,01,QUEENS,0,260,0,0,0,25,1,0,11,0
320757187,01,BROOKLYN,0,200,0,0,0,25,0,0,0,0
240024451,01,BRONX,0,170,0,0,0,0,3,3,36,36
121601579,01,MANHATTAN,326300,3581.6,0,0,0,0,59,59,797,797
220150707,05,BRONX,0,202,0,0,0,0,0,0,0,0
420828769,01,QUEENS,20000,207.25,0,0,0,0,2,2,25,25
420837811,01,QUEENS,20500,252.4,2262,3072,0,0,2,2,32,32
140073747,01,MANHATTAN,0,220,0,0,0,0,14,14,182,182
420828778,01,QUEENS,23000,222.7,0,0,0,0,2,2,25,25
121602364,01,MANHATTAN,31571,543.1,0,0,0,0,12,12,125,125
121601855,02,MANHATTAN,16500,388.6,0,0,0,0,0,0,0,0
402890396,01,QUEENS,142000,1676.1,0,0,0,0,2,2,25,25
320744398,01,BROOKLYN,1341006,17540.36,39910,52793,12651,0,4,6,40,60
520133347,01,STATEN ISLAND,73454,485.35,0,0,0,0,2,2,29,29
320757588,01,BROOKLYN,500000,5363.5,0,0,0,0,15,15,144,144
121602248,01,MANHATTAN,200000,2273.5,0,0,0,0,2,2,28,28
420828340,01,QUEENS,6500,285.6,0,0,0,0,1,1,20,20
440075865,01,QUEENS,30000,522.5,0,0,0,0,3,3,33,33
440075883,01,QUEENS,0,160,0,0,0,0,2,2,20,20
121545649,01,MANHATTAN,503000,5394.4,0,0,0,0,6,6,65,65
121598903,01,MANHATTAN,1845,225,0,0,0,0,13,13,117,117
520129511,01,STATEN ISLAND,80000,516.25,0,0,0,0,1,1,15,15
420828457,01,QUEENS,8500,190.6,300,300,0,0,1,1,10,10
420836171,01,QUEENS,240190,1659.88,1390,2344,954,0,2,2,26,28
240024433,01,BRONX,0,210,0,0,0,0,6,6,60,60
121602373,01,MANHATTAN,37845,604.9,0,0,0,0,14,14,150,150
121603915,01,MANHATTAN,28000,501.9,0,0,0,0,35,35,433,433
121602140,01,MANHATTAN,31306,543.1,0,0,0,0,23,23,278,278
121602499,01,MANHATTAN,3000,225,0,0,0,0,7,7,77,77
320757141,01,BROOKLYN,24000,460.7,0,0,0,0,3,3,33,33
121602480,01,MANHATTAN,0,160,0,0,0,0,35,35,433,433
140073783,01,MANHATTAN,0,180,0,0,0,0,6,6,64,64
340055040,01,BROOKLYN,0,220,0,0,0,0,7,7,77,77
121602202,01,MANHATTAN,3000,225,0,0,0,0,11,11,116,116
121598921,01,MANHATTAN,3640,245,0,0,0,0,13,13,117,117
320747956,01,BROOKLYN,110000,670.75,0,0,0,0,3,3,26,26
402890403,03,QUEENS,61000,841.8,0,0,0,0,0,0,0,0
121602783,01,MANHATTAN,4893,235,0,0,0,0,21,21,227,227
320757454,01,BROOKLYN,100000,619.25,0,0,0,0,4,4,40,40
220321319,01,BRONX,0,200,0,0,0,0,0,0,0,0
121588647,01,MANHATTAN,10000,316.5,0,0,0,0,6,6,75,75
320746298,01,BROOKLYN,3000,225,0,0,0,0,4,4,50,50
121601917,01,MANHATTAN,32500,553.4,0,0,0,0,12,12,120,120
320744888,01,BROOKLYN,4000,215,0,0,0,0,3,3,35,35
220286553,01,BRONX,8908,306.2,0,0,0,0,18,18,160,160
320744860,01,BROOKLYN,35000,574,0,0,0,0,1,1,14,14
121598743,01,MANHATTAN,14000,487.7,0,0,0,0,6,6,60,60
121602382,01,MANHATTAN,39394,625.5,0,0,0,0,14,14,135,135
220286599,01,BRONX,2000,225,0,0,0,0,3,3,49,49
420829018,01,QUEENS,37800,604.9,0,0,0,0,2,2,20,20
121594220,01,MANHATTAN,525000,5621,0,0,0,0,18,18,180,180
121602275,01,MANHATTAN,384000,4168.7,0,0,0,0,35,35,433,433
340055059,01,BROOKLYN,0,200,0,0,0,0,4,4,44,44
121598574,01,MANHATTAN,1845,225,0,0,0,0,13,13,117,117
340055068,01,BROOKLYN,0,200,0,0,0,0,4,4,44,44
140073836,01,MANHATTAN,0,160,0,0,0,0,6,6,65,65
420818556,01,QUEENS,8500,190.6,352,352,0,0,1,1,14,14
420828634,01,QUEENS,285000,3149,0,0,0,0,5,5,65,65
201029617,02,BRONX,285000,3149,0,0,0,0,0,0,0,0
121537952,02,MANHATTAN,176500,2036.6,0,0,0,0,0,0,0,0
220257736,01,BRONX,0,472,0,0,0,60,2,0,35,0
420607374,01,QUEENS,40103,315.4,0,0,0,0,2,2,24,24
420837937,01,QUEENS,1000,225,0,0,0,0,12,12,137,137
320744904,01,BROOKLYN,55000,780,0,0,0,0,5,5,55,55
320744423,01,BROOKLYN,129375,933.75,0,0,0,0,3,3,30,30
420828475,01,QUEENS,1000,195,0,0,0,0,7,7,75,75
121601800,01,MANHATTAN,180000,2067.5,0,0,0,0,32,32,316,316
320744968,01,BROOKLYN,471418,5075.1,0,0,0,0,2,2,25,25
121602257,01,MANHATTAN,15400,378.3,0,0,0,0,57,57,537,537
320710539,02,BROOKLYN,0,0,0,0,0,0,0,0,0,0
420828714,01,QUEENS,3000,225,0,0,0,0,2,2,20,20
420828732,01,QUEENS,13000,347.4,0,0,0,0,6,6,70,70
220286606,02,BRONX,24600,471,0,0,0,0,0,0,0,0
121601383,01,MANHATTAN,0,160,0,0,0,0,17,17,162,162
121588512,01,MANHATTAN,21804,440.1,0,0,0,0,12,12,135,135
320757061,01,BROOKLYN,100,225,0,0,0,0,8,8,80,80
121598592,01,MANHATTAN,1845,225,0,0,0,0,13,13,117,117
121602514,01,MANHATTAN,3000,225,0,0,0,0,3,3,52,52
420837991,01,QUEENS,100000,666.77,2340,2736,396,0,2,2,20,20
220286517,01,BRONX,50000,728.5,0,0,0,0,2,2,22,22
320756990,01,BROOKLYN,738000,7814.9,0,0,0,0,2,2,46,46
420828643,01,QUEENS,12000,188.61,962,1150,188,0,2,2,24,24
420837839,01,QUEENS,25000,233,0,0,0,0,2,2,25,25
420828698,01,QUEENS,170800,2241.02,3710,3907,197,0,2,2,25,25
140073863,01,MANHATTAN,13850,357.7,0,0,0,0,29,29,261,261
320745020,01,BROOKLYN,3000,195,0,0,0,0,2,2,21,21
121602738,01,MANHATTAN,15000,368,0,0,0,0,6,6,63,63
121602827,01,MANHATTAN,0,160,0,0,0,0,4,4,45,45
103643853,01,MANHATTAN,3000,225,0,0,0,0,6,6,75,75
121602863,01,MANHATTAN,12000,337.1,0,0,0,0,19,19,208,208
320757659,01,BROOKLYN,54800,780,0,0,0,0,3,3,30,30
140073792,01,MANHATTAN,0,220,0,0,0,0,12,12,120,120
140073809,01,MANHATTAN,0,170,0,0,0,0,5,5,54,54
121594239,01,MANHATTAN,53000,759.4,0,0,0,0,17,17,228,228
121602649,01,MANHATTAN,69762,934.5,0,0,0,0,19,19,208,208
220286456,01,BRONX,35000,574,0,0,0,0,6,6,60,60
121331638,01,MANHATTAN,30000,577.5,9981,9981,0,0,5,5,60,60
420828812,01,QUEENS,0,260,0,0,0,23,1,0,11,0
121604335,02,MANHATTAN,8000,295.9,0,0,0,0,0,0,0,0
121602202,02,MANHATTAN,11000,326.8,0,0,0,0,0,0,0,0
140073818,01,MANHATTAN,0,180,0,0,0,0,6,6,65,65
140073827,01,MANHATTAN,0,160,0,0,0,0,5,5,57,57
140073603,01,MANHATTAN,0,130,0,0,0,0,5,5,60,60
340054862,01,BROOKLYN,138000,1634.9,0,0,0,0,3,3,28,28
121602239,01,MANHATTAN,250000,2788.5,0,0,0,0,2,2,25,25
121599118,01,MANHATTAN,150000,1758.5,0,0,0,0,6,6,72,72
420828787,01,QUEENS,26776,243.3,0,0,0,0,2,2,21,21
320725514,01,BROOKLYN,0,170,0,0,0,0,4,4,50,50
520129520,01,STATEN ISLAND,2000,170,4800,4800,0,0,2,2,20,20
220286615,01,BRONX,14100,368,0,0,0,0,12,12,210,210
220286642,01,BRONX,5000,265,0,0,0,0,12,12,210,210
140073845,01,MANHATTAN,0,170,0,0,0,0,4,4,40,40
402890403,01,QUEENS,3945674,40857.3,0,0,0,0,3,3,47,47
320743282,01,BROOKLYN,3000,225,0,0,0,0,4,4,52,52
220286651,01,BRONX,6800,415.6,0,0,0,0,6,6,66,66
420515847,03,QUEENS,0,0,0,0,0,0,0,0,0,0
121602854,01,MANHATTAN,37130,604.9,0,0,0,0,6,6,63,63
121598583,01,MANHATTAN,1795,225,0,0,0,0,13,13,117,117
121602845,01,MANHATTAN,137700,1634.9,0,0,0,0,7,7,84,84
121602747,01,MANHATTAN,15000,368,0,0,0,0,17,17,170,170
121602701,01,MANHATTAN,13250,357.7,0,0,0,0,16,16,160,160
121586630,01,MANHATTAN,323600,3550.7,0,0,0,0,39,39,502,502
121603906,01,MANHATTAN,4500,265,0,0,0,0,12,12,128,128
121599733,01,MANHATTAN,50450,738.8,0,0,0,0,9,9,85,85
121331102,02,MANHATTAN,0,0,0,0,0,0,0,0,0,0
320757631,01,BROOKLYN,20000,549.5,0,0,0,0,4,4,40,40
340055308,01,BROOKLYN,0,250,0,0,0,0,11,11,98,98
320744726,01,BROOKLYN,0,240,0,0,0,30,0,0,0,0
121602569,01,MANHATTAN,0,320,0,0,0,0,12,12,125,125
440075892,01,QUEENS,0,160,0,0,0,0,2,2,20,20
320757212,01,BROOKLYN,108000,1325.9,0,0,0,0,3,3,40,40
121602505,01,MANHATTAN,3000,225,0,0,0,0,47,47,480,480
121577481,01,MANHATTAN,644000,6901.7,7600,7600,0,0,5,5,60,60
121602471,01,MANHATTAN,20000,419.5,0,0,0,0,9,9,78,78
320744646,01,BROOKLYN,4500,265,0,0,0,0,3,3,35,35
121571156,01,MANHATTAN,1000,195,0,0,0,0,12,12,148,148
420835920,01,QUEENS,5000,265,0,0,0,0,1,1,15,15
121602809,01,MANHATTAN,0,160,0,0,0,0,15,15,160,160
302568102,02,BROOKLYN,1605475,16755.3,0,0,0,0,0,0,0,0
320757668,01,BROOKLYN,0,160,0,0,0,0,7,7,70,70
320745360,01,BROOKLYN,0,180,0,0,0,0,7,7,70,70
302568148,01,BROOKLYN,0,350,0,0,0,0,3,3,49,49
220286704,01,BRONX,5000,235,0,0,0,0,6,6,60,60
340055326,01,BROOKLYN,0,270,0,0,0,0,11,11,98,98
121596200,01,MANHATTAN,51399,749.1,0,0,0,0,5,5,50,50
121601445,02,MANHATTAN,26720,491.6,0,0,0,0,0,0,0,0
220286492,01,BRONX,50000,728.5,0,0,0,0,2,2,22,22
520129539,01,STATEN ISLAND,9500,515.75,1902,1902,0,0,2,2,25,25
121602676,01,MANHATTAN,148000,1737.9,0,0,0,0,12,12,120,120
121602685,01,MANHATTAN,6000,275.3,0,0,0,0,12,12,120,120
121714920,01,MANHATTAN,0,200,0,0,0,0,0,0,0,0
121331647,01,MANHATTAN,1300000,13818.5,16095,15418,0,0,3,3,57,57
220286697,01,BRONX,11680,337.1,0,0,0,0,1,1,14,14
140073998,01,MANHATTAN,96000,1202.3,0,0,0,0,30,30,300,300
420828386,01,QUEENS,3000,225,0,0,0,0,1,1,19,19
121602195,01,MANHATTAN,110000,1346.5,0,0,0,0,18,18,172,172
420617773,01,QUEENS,3750,130,0,0,0,0,2,2,27,27
121602765,01,MANHATTAN,60108,841.8,0,0,0,0,5,5,55,55
121602462,01,MANHATTAN,7500,295.9,0,0,0,0,21,21,207,207
121594765,01,MANHATTAN,200000,2273.5,0,0,0,0,23,23,288,288
140073881,01,MANHATTAN,44000,666.7,0,0,0,0,48,48,517,517
320744352,02,BROOKLYN,9000,150.6,0,0,0,0,0,0,0,0
121602612,01,MANHATTAN,3000,225,0,0,0,0,20,20,209,209
340055031,01,BROOKLYN,0,170,0,0,0,0,4,4,40,40
320757221,01,BROOKLYN,4000,130,0,0,0,0,4,4,45,45
320757150,01,BROOKLYN,0,170,0,0,0,0,4,4,45,45
121602211,01,MANHATTAN,18600,409.2,0,0,0,0,20,20,175,175
220286624,01,BRONX,10000,316.5,0,0,0,0,5,5,55,55
420828741,03,QUEENS,15000,368,0,0,0,0,0,0,0,0
320744842,01,BROOKLYN,0,1432,0,0,0,179,0,0,0,0
320744673,01,BROOKLYN,26000,238.15,0,0,0,0,3,3,35,35
420825913,01,QUEENS,134100,1604,0,0,0,0,1,1,14,14
320744717,01,BROOKLYN,7480,145.45,0,0,0,0,2,2,25,25
140074005,01,MANHATTAN,0,170,0,0,0,0,5,5,53,53
340055317,01,BROOKLYN,0,270,0,0,0,0,11,11,98,98
121602676,02,MANHATTAN,1540000,16075.5,0,0,0,0,0,0,0,0
121599733,02,MANHATTAN,160500,1871.8,0,0,0,0,0,0,0,0
320757276,01,BROOKLYN,31000,532.8,0,0,0,0,3,3,36,36
320757285,01,BROOKLYN,44500,677,0,0,0,0,3,3,36,36
320757640,01,BROOKLYN,35000,739,0,0,0,0,6,6,60,60
320743754,01,BROOKLYN,0,828.8,0,3200,0,0,0,3,0,31
220286713,01,BRONX,10000,476.5,0,0,0,0,1,1,12,12
440075936,01,QUEENS,22500,450.4,0,0,0,0,4,4,75,75
140073854,01,MANHATTAN,0,160,0,0,0,0,5,5,50,50
121602729,01,MANHATTAN,15000,368,0,0,0,0,6,6,60,60
121601579,02,MANHATTAN,35600,584.3,0,0,0,0,0,0,0,0
420828509,01,QUEENS,0,180,0,0,0,0,3,3,35,35
121602792,01,MANHATTAN,0,160,0,0,0,0,2,2,25,25
302568102,01,BROOKLYN,12363225,127562.7,0,0,0,0,4,4,70,70
440075874,01,QUEENS,0,190,0,0,0,0,2,2,20,20
440075909,01,QUEENS,0,170,0,0,0,0,2,2,20,20
220286633,01,BRONX,7500,295.9,0,0,0,0,1,1,20,20
121375984,04,MANHATTAN,0,160,0,0,0,0,0,0,0,0
320757178,01,BROOKLYN,7875,295.9,0,0,0,0,3,3,30,30
320757169,01,BROOKLYN,0,160,0,0,0,0,4,4,45,45
420828689,01,QUEENS,77500,1071.9,40420,40420,0,0,3,3,32,32
320744735,01,BROOKLYN,2500,225,0,0,0,0,5,5,60,60
220254766,02,BRONX,0,0,0,0,0,0,0,0,0,0
121602266,01,MANHATTAN,202000,2294.1,0,0,0,0,7,7,75,75
420837410,01,QUEENS,21000,372.4,0,0,0,0,2,2,25,25
320744897,01,BROOKLYN,194033,2501.6,4050,4510,460,0,4,4,40,40
220286508,01,BRONX,50000,728.5,0,0,0,0,2,2,22,22
320373984,02,BROOKLYN,0,0,0,0,0,0,0,0,0,0
320757560,01,BROOKLYN,225000,1263,0,0,0,0,3,3,32,32
320757392,01,BROOKLYN,0,160,0,0,0,0,7,7,70,70
320738911,01,BROOKLYN,0,260,0,0,0,20,1,0,11,0
121601089,02,MANHATTAN,150000,1758.5,0,0,0,0,0,0,0,0
140073694,01,MANHATTAN,6600,285.6,0,0,0,0,38,38,395,395
121601445,01,MANHATTAN,109000,1336.2,0,0,0,0,41,41,542,542
440075570,01,QUEENS,30000,522.5,0,0,0,0,4,4,40,40
121598912,01,MANHATTAN,1795,225,0,0,0,0,12,12,117,117
121594239,02,MANHATTAN,7000,285.6,0,0,0,0,0,0,0,0
121602630,01,MANHATTAN,216200,2448.6,0,0,0,0,13,13,155,155
402890403,02,QUEENS,278660,3087.2,0,0,0,0,0,0,0,0
402890403,05,QUEENS,207753,2355.9,0,0,0,0,0,0,0,0
121331139,02,MANHATTAN,0,0,0,0,0,0,0,0,0,0
302568102,03,BROOKLYN,91300,1161.1,0,0,0,0,0,0,0,0
121601588,02,MANHATTAN,193000,2201.4,0,0,0,0,0,0,0,0
121601597,01,MANHATTAN,213825,2417.7,0,0,0,0,9,9,121,121
121528409,01,MANHATTAN,5290,245.3,0,0,0,0,26,26,317,317
121602676,03,MANHATTAN,80000,1037.5,0,0,0,0,0,0,0,0
302568139,01,BROOKLYN,0,160,0,0,0,0,3,3,49,49
320757597,01,BROOKLYN,200000,2273.5,0,0,0,0,3,3,43,43
440076294,01,QUEENS,0,230,0,0,0,0,16,16,165,165
340055344,01,BROOKLYN,40000,625.5,0,0,0,0,10,10,113,113
520129548,01,STATEN ISLAND,1000,170,3221,3221,0,0,3,3,26,26
140073890,01,MANHATTAN,0,210,0,0,0,0,6,6,65,65
121602845,02,MANHATTAN,44500,677,0,0,0,0,0,0,0,0
320757294,01,BROOKLYN,30000,258.75,0,0,0,0,4,4,43,43
420828484,01,QUEENS,0,648,0,0,0,81,0,0,0,0
121602881,01,MANHATTAN,69500,934.5,0,0,0,0,5,5,60,60
340055237,01,BROOKLYN,25900,481.3,0,0,0,0,5,5,60,60
140073970,01,MANHATTAN,25096,451.3,0,0,0,0,5,5,57,57
140073685,01,MANHATTAN,0,240,0,0,0,0,16,16,160,160
320517552,01,BROOKLYN,44000,666.7,0,0,0,0,4,4,50,50
320757043,01,BROOKLYN,0,293.12,0,512,0,0,0,1,0,10
121602319,01,MANHATTAN,50000,728.5,0,0,0,0,5,5,55,55
140073729,01,MANHATTAN,28000,501.9,0,0,0,0,7,7,72,72
121600071,01,MANHATTAN,7000,285.6,0,0,0,0,7,7,72,72
220286571,01,BRONX,35000,574,0,0,0,0,1,1,13,13
320744708,01,BROOKLYN,0,195,0,0,0,22,0,0,0,0
320757301,01,BROOKLYN,0,160,0,0,0,0,2,2,28,28
320723525,01,BROOKLYN,500,225,0,0,0,0,4,4,50,50
240024479,01,BRONX,0,300,0,0,0,0,8,8,84,84
420828741,02,QUEENS,25000,471,0,0,0,0,0,0,0,0
121600062,01,MANHATTAN,5767430,72778.74,13554,63937,50384,0,4,24,68,210
320757052,01,BROOKLYN,197745,1163.95,2641,2461,0,0,2,2,27,27
402890564,01,QUEENS,0,200,0,0,0,0,0,0,0,0
320757267,01,BROOKLYN,81000,521.4,0,0,0,0,2,2,20,20
121602523,01,MANHATTAN,17000,388.6,0,0,0,0,15,15,175,175
340055095,01,BROOKLYN,0,250,0,0,0,0,12,12,120,120
320744566,01,BROOKLYN,25000,471,0,0,0,0,3,3,30,30
320743905,01,BROOKLYN,36416,294.8,0,0,0,0,4,4,44,44
320744691,01,BROOKLYN,16000,348.3,0,0,0,0,4,4,45,45
121602756,01,MANHATTAN,15000,368,0,0,0,0,6,6,64,64
121603942,01,MANHATTAN,3200,245,0,0,0,0,19,19,208,208
121602872,01,MANHATTAN,5000,265,0,0,0,0,2,2,55,55
121602694,01,MANHATTAN,40000,680.5,29866,29866,0,0,7,7,65,65
420836439,01,QUEENS,30000,341.95,2886,3120,360,0,3,3,28,28
103643871,01,MANHATTAN,0,160,0,0,0,0,5,5,101,101
340055353,01,BROOKLYN,48300,718.2,0,0,0,0,10,10,113,113
121601944,01,MANHATTAN,50000,728.5,0,0,0,0,12,12,120,120
320744600,01,BROOKLYN,15000,181.5,0,0,0,0,3,3,39,39
220286429,01,BRONX,32600,523.4,0,0,0,0,4,4,45,45
320744977,01,BROOKLYN,2000,195,0,0,0,0,1,1,13,13
121603853,01,MANHATTAN,10000,316.5,0,0,0,0,9,9,121,121
121601588,01,MANHATTAN,309000,3396.2,0,0,0,0,21,21,225,225
121602890,01,MANHATTAN,67000,958.6,15960,15960,0,0,4,4,40,40
121602006,01,MANHATTAN,74750,986,0,0,0,0,28,28,252,252
121375984,03,MANHATTAN,0,0,0,0,0,0,0,0,0,0
121601267,01,MANHATTAN,15500,378.3,0,0,0,0,59,59,797,797
420828741,01,QUEENS,180000,2067.5,0,0,0,0,2,2,22,22
121598896,01,MANHATTAN,3690,245,0,0,0,0,13,13,117,117
420828545,01,QUEENS,0,250,0,0,0,0,2,2,20,20
121601597,02,MANHATTAN,118000,1428.9,0,0,0,0,0,0,0,0
121601276,01,MANHATTAN,23000,450.4,0,0,0,0,39,39,580,580
121600570,01,MANHATTAN,0,180,0,0,0,0,4,4,40,40
420828554,01,QUEENS,9200,155.75,0,0,0,0,2,2,25,25
420836108,01,QUEENS,96500,871.48,1900,2464,564,0,2,2,15,25
320731071,01,BROOKLYN,58250,408.1,0,0,0,0,4,4,46,46
402890582,01,QUEENS,0,200,0,0,0,0,0,0,0,0
121603648,01,MANHATTAN,20000,419.5,0,0,0,0,21,21,225,225
121600552,01,MANHATTAN,0,260,0,0,0,0,20,20,205,205
121583802,01,MANHATTAN,40000,625.5,0,0,0,0,14,14,158,158
121573957,01,MANHATTAN,42264,656.4,0,0,0,0,21,21,215,215
220286465,01,BRONX,1000,225,0,0,0,0,10,10,241,241
340054871,01,BROOKLYN,20000,609.5,0,0,0,0,4,4,51,51
121597520,02,MANHATTAN,15000,368,0,0,0,0,0,0,0,0
320712886,01,BROOKLYN,105000,645,0,0,0,0,4,4,40,40
320783238,01,BROOKLYN,0,200,0,0,0,0,0,0,0,0
121593427,01,MANHATTAN,13500,357.7,0,0,0,0,5,5,50,50
320730223,01,BROOKLYN,44750,677,0,0,0,0,3,3,30,30
320746314,01,BROOKLYN,3000,225,0,0,0,0,1,1,16,16
121568080,01,MANHATTAN,4000,245,0,0,0,0,16,16,190,190
320712902,01,BROOKLYN,15000,368,0,0,0,0,4,4,40,40
121603602,01,MANHATTAN,16000,378.3,0,0,0,0,43,43,482,482
121600240,01,MANHATTAN,0,160,0,0,0,0,6,6,80,80
121599056,01,MANHATTAN,33000,553.4,0,0,0,0,23,23,303,303
121601819,01,MANHATTAN,75000,986,0,0,0,0,20,20,260,260
121598994,01,MANHATTAN,75000,986,0,0,0,0,36,36,426,426
320744682,01,BROOKLYN,0,160,0,0,0,0,4,4,45,45
121590812,01,MANHATTAN,1845,225,0,0,0,0,13,13,117,117
121602774,01,MANHATTAN,48000,707.9,0,0,0,0,1,1,44,44
220286679,01,BRONX,10000,481.5,0,0,0,0,5,5,50,50
220286296,01,BRONX,0,248,0,0,0,31,0,0,0,0
340055139,01,BROOKLYN,8750,150.6,0,0,0,0,2,2,26,26
140073872,01,MANHATTAN,0,160,0,0,0,0,18,18,189,189
121602818,01,MANHATTAN,0,180,0,0,0,0,6,6,65,65
121594774,01,MANHATTAN,2000,225,0,0,0,0,23,23,288,288
121601089,01,MANHATTAN,200000,2273.5,0,0,0,0,28,28,280,280
140073907,01,MANHATTAN,0,160,0,0,0,0,6,6,65,65
220286722,01,BRONX,7500,295.9,0,0,0,0,1,1,12,12
320742372,01,BROOKLYN,149500,1758.5,0,0,0,0,1,1,14,14
320742336,01,BROOKLYN,20000,419.5,0,0,0,0,3,3,30,30
121601436,01,MANHATTAN,12550,347.4,0,0,0,0,41,41,542,542
320746797,01,BROOKLYN,10000,155.75,0,0,0,0,2,2,20,20
320757025,01,BROOKLYN,50000,728.5,0,0,0,0,3,3,40,40
121601793,01,MANHATTAN,53100,769.7,0,0,0,0,5,5,50,50
121601882,01,MANHATTAN,8100,306.2,0,0,0,0,12,12,120,120
220286526,01,BRONX,10000,316.5,0,0,0,0,1,1,16,16
520128629,01,STATEN ISLAND,0,515.2,0,2027,0,0,0,2,0,24
201029617,01,BRONX,121700,1470.1,0,0,0,0,3,3,40,40
121537952,01,MANHATTAN,42500,656.4,0,0,0,0,4,4,55,55
121601855,01,MANHATTAN,44275,677,0,0,0,0,5,5,65,65
520128594,01,STATEN ISLAND,0,563.44,0,2027,0,0,0,2,0,24
320744432,01,BROOKLYN,11184,307.1,0,0,0,0,5,5,50,50
121602060,01,MANHATTAN,75000,1146,0,0,0,0,14,14,165,165
402890396,02,QUEENS,402000,4354.1,0,0,0,0,0,0,0,0
420828661,01,QUEENS,235500,2644.3,0,0,0,0,1,1,18,18
420828858,01,QUEENS,175590,2026.3,0,0,0,0,1,1,15,15
402890573,01,QUEENS,0,200,0,0,0,0,0,0,0,0
121177172,01,MANHATTAN,111320,1527.1,0,0,0,0,5,5,55,55
121383430,02,MANHATTAN,0,160,0,0,0,0,0,0,0,0
121600197,01,MANHATTAN,40000,625.5,0,0,0,0,5,5,55,55
121582359,01,MANHATTAN,45000,677,0,0,0,0,36,36,360,360
121588638,01,MANHATTAN,47500,707.9,0,0,0,0,17,17,197,197
121600990,01,MANHATTAN,68200,924.2,0,0,0,0,6,6,67,67
