ymd,time,custid,prod,amt
2012-09-02,19:00,C0351,soysaucesandpastes,1290
2012-09-02,19:00,C0336,ramen,800
2012-09-02,19:00,C0336,harddrinks,4950
2012-09-02,19:00,C1811,lattuce,1990
2012-09-02,19:00,C2399,fastfoods,6480
2012-09-02,20:00,C2369,chilledseafood,1000
2012-09-02,20:00,C2369,snacks,2400
2012-09-02,20:00,C2369,chocolete,530
2012-09-02,20:00,C0816,rootvegetables,1474
2012-09-02,20:00,C0816,beans,1590
2012-09-02,20:00,C0207,cosmetics,19070
2012-09-02,20:00,C0012,icecream,1000
2012-09-02,20:00,C0012,bottledfoods,5500
2012-09-02,20:00,C0300,chilledagriculturalproducts,2590
2012-09-02,20:00,C0300,soysaucesandpastes,2300
2012-09-02,20:00,C0300,koreanpork,14845
2012-09-02,21:00,C2286,instantfoods,1750
2012-09-02,21:00,C2286,dryfruits,4263
2012-09-02,21:00,C1728,instantfoods,1290
2012-09-02,21:00,C0141,snacks,1300
2012-09-02,21:00,C0217,minorcereals,32900
2012-09-02,21:00,C0253,cheese/butter,2100
2012-09-02,21:00,C0325,wastepapers,5390
2012-09-02,22:00,C1879,icecream,400
2012-09-02,22:00,C0544,banana/importedfruits,2990
2012-09-02,22:00,C1553,snacks,1040
2012-09-02,22:00,C0817,noodles,2990
2012-09-02,22:00,C0817,dentalproducts,6900
2012-09-02,22:00,C0167,chillednoodles,1900
2012-09-02,22:00,C0167,harddrinks,2800
2012-09-03,10:00,C0670,chilledlivestock,5480
2012-09-03,10:00,C0828,sanitaryproducts,3900
2012-09-03,10:00,C0828,kitchen/housedetergents,7130
2012-09-03,11:00,C1976,apple/sweetmelon,14900
2012-09-03,11:00,C1556,livefish,3990
2012-09-03,11:00,C1556,seasonedmeat,20656
2012-09-03,12:00,C0141,cooky/cakes,1000
2012-09-03,12:00,C0762,rootvegetables,3990
2012-09-03,12:00,C0391,chilledlivestock,2000
2012-09-03,12:00,C0608,bottledfoods,7300
2012-09-03,13:00,C1751,ready-madesidedishes,5000
2012-09-03,13:00,C0147,chilledagriculturalproducts,1750
2012-09-03,13:00,C0147,cooky/cakes,3000
2012-09-03,13:00,C0147,softdrinks,990
2012-09-03,13:00,C0147,laundrydetergent,1600
2012-09-03,13:00,C0147,banana/importedfruits,2642
2012-09-03,13:00,C0415,laundrydetergent,4980
2012-09-03,13:00,C0415,wastepapers,6990
2012-09-03,13:00,C0415,sweeteners,2040
2012-09-03,13:00,C1496,artificialpowders,4410
2012-09-03,13:00,C1944,chillednoodles,7480
2012-09-03,13:00,C1944,fruitvegetables,1500
2012-09-03,13:00,C0766,fermentedmilk,3180
2012-09-03,13:00,C0766,ramen,3100
2012-09-03,13:00,C0766,banana/importedfruits,5990
2012-09-03,14:00,C2383,frozendumpling,6980
2012-09-03,14:00,C2353,otherreadymadefoods,10000
2012-09-03,14:00,C2353,processedlivefish,3990
2012-09-03,14:00,C2353,koreanbeef,12176
2012-09-03,14:00,C2218,beans,3990
2012-09-03,14:00,C2218,dentalproducts,4900
2012-09-03,14:00,C2218,laundrydetergent,2800
2012-09-03,14:00,C2088,milk,1990
2012-09-03,14:00,C1061,soysaucesandpastes,5480
2012-09-03,14:00,C0072,harddrinks,24000
2012-09-03,14:00,C0128,softdrinks,830
2012-09-03,14:00,C0612,beans,1990
2012-09-03,14:00,C0041,fermentedmilk,3900
2012-09-03,14:00,C0041,milk,3060
2012-09-03,14:00,C0041,eggs,4880
2012-09-03,14:00,C0041,rootvegetables,1922
2012-09-03,14:00,C0041,koreanbeef,17869
2012-09-03,15:00,C2111,pear/kiwi/grape,9900
2012-09-03,15:00,C2476,otherseafoods,4450
2012-09-03,15:00,C2476,othervegetables,1780
2012-09-03,15:00,C0430,driedfish,3990
2012-09-03,15:00,C1471,maincereals,24900
2012-09-03,15:00,C1471,soysaucesandpastes,2200
2012-09-03,15:00,C1811,chillednoodles,3280
2012-09-03,15:00,C0716,chilledseafood,1280
2012-09-03,15:00,C0716,cooky/cakes,4680
2012-09-03,16:00,C2476,wastepapers,8900
2012-09-03,16:00,C0860,snacks,2000
2012-09-03,16:00,C0056,ready-madesnacks,5990
2012-09-03,16:00,C0056,otherreadymadefoods,10000
2012-09-03,16:00,C0056,otherlivefish,4980
2012-09-03,16:00,C1772,cooky/cakes,1000
2012-09-03,16:00,C1772,mushrooms,3137
2012-09-03,16:00,C0146,fermentedmilk,2700
2012-09-03,16:00,C1321,softdrinks,1800
2012-09-03,16:00,C1140,fermentedmilk,1150
2012-09-03,16:00,C0409,seasonings,3990
2012-09-03,17:00,C0317,beans,3990
2012-09-03,17:00,C0317,kitchen/housedetergents,4900
2012-09-03,17:00,C0633,candy-gum,1600
2012-09-03,17:00,C0316,cheese/butter,4400
2012-09-03,17:00,C1547,noodles,4200
2012-09-03,17:00,C1547,livefish,10000
2012-09-03,17:00,C1547,eggs,4990
2012-09-03,17:00,C2087,rootvegetables,1990
2012-09-03,17:00,C0973,otherlivefish,2788
2012-09-03,17:00,C0931,chilledagriculturalproducts,2450
2012-09-03,17:00,C0931,ramen,4150
2012-09-03,17:00,C2482,fastfoods,7960
2012-09-03,17:00,C2482,chilledagriculturalproducts,5770
2012-09-03,17:00,C1319,ramen,770
2012-09-03,17:00,C1319,eidbleherbs,990
2012-09-03,17:00,C1319,koreanpork,7182
2012-09-03,17:00,C2379,otherlivefish,7900
2012-09-03,18:00,C0657,harddrinks,3840
2012-09-03,18:00,C1897,otherlivefish,2990
2012-09-03,18:00,C1951,seasonedmeat,14515
2012-09-03,18:00,C0303,softdrinks,5640
2012-09-03,18:00,C0673,laundrydetergent,19800
2012-09-03,18:00,C2230,banana/importedfruits,3990
2012-09-03,18:00,C2060,ready-madesnacks,7900
2012-09-03,18:00,C2060,harddrinks,3180
2012-09-03,18:00,C2060,bottledfoods,1450
2012-09-03,18:00,C1660,ready-madesnacks,3990
2012-09-03,18:00,C0465,lattuce,990
2012-09-03,18:00,C1740,chilledseafood,2990
2012-09-03,18:00,C1740,beans,3000
2012-09-03,18:00,C1449,fermentedmilk,6950
2012-09-03,19:00,C1621,minorcereals,20000
2012-09-03,19:00,C1621,rootvegetables,4480
2012-09-03,19:00,C1621,chinesecabbages,990
2012-09-03,19:00,C2111,strawberry/peach/,19800
2012-09-03,19:00,C1254,otherreadymadefoods,3890
2012-09-03,19:00,C1254,rootvegetables,11900
2012-09-03,19:00,C0787,cooky/cakes,1750
2012-09-03,19:00,C0787,chinesecabbages,1790
2012-09-03,19:00,C1390,pre-processedmeals,2000
2012-09-03,19:00,C1390,ramen,3100
2012-09-03,19:00,C0005,cookingoil,33600
2012-09-03,19:00,C1415,lattuce,3490
2012-09-03,19:00,C1415,softdrinks,950
2012-09-03,19:00,C0728,soysaucesandpastes,2300
2012-09-03,19:00,C0557,harddrinks,2040
2012-09-03,19:00,C2023,chilledseafood,2980
2012-09-03,19:00,C2023,seasonings,2800
2012-09-03,19:00,C1931,fermentedmilk,3490
2012-09-03,19:00,C1931,beans,3600
2012-09-03,19:00,C2322,bottledfoods,7200
2012-09-03,20:00,C1632,koreanconfectionary,3300
2012-09-03,20:00,C1842,cooky/cakes,2800
2012-09-03,20:00,C1271,banana/importedfruits,5990
2012-09-03,20:00,C1663,softdrinks,3000
2012-09-03,20:00,C1582,laundrydetergent,4990
2012-09-03,20:00,C1943,driedfish,1750
2012-09-03,20:00,C1309,otherlivefish,10000
2012-09-03,21:00,C1004,eidbleherbs,1350
2012-09-03,21:00,C0980,chocolete,990
2012-09-03,21:00,C0980,koreanbeef,11960
2012-09-03,21:00,C1381,eidbleherbs,1500
2012-09-03,21:00,C2039,milk,2990
2012-09-03,21:00,C2039,snacks,1300
2012-09-03,21:00,C1561,fermentedmilk,2990
2012-09-03,21:00,C1561,otherlivefish,3000
2012-09-03,21:00,C1561,bottledfoods,5980
2012-09-03,22:00,C1553,milk,7200
2012-09-03,22:00,C0011,fermentedmilk,1990
2012-09-03,22:00,C0011,harddrinks,1660
2012-09-03,22:00,C2280,livefish,17900
2012-09-03,22:00,C0689,othervegetables,14889
2012-09-04,10:00,C1305,snacks,1990
2012-09-04,10:00,C1117,beans,2100
2012-09-04,10:00,C1117,koreanpork,5300
2012-09-04,10:00,C0296,minorcereals,22900
2012-09-04,11:00,C0585,ready-madesnacks,2800
2012-09-04,11:00,C2103,ramen,1000
2012-09-04,11:00,C2103,cooky/cakes,3590
2012-09-04,11:00,C2103,otherlivefish,2000
2012-09-04,11:00,C1320,milk,1690
2012-09-04,11:00,C1502,chocolete,2560
2012-09-04,11:00,C0610,otherlivefish,10670
2012-09-04,11:00,C1885,maincereals,24900
2012-09-04,11:00,C1885,koreanpork,10652
2012-09-04,11:00,C1885,koreanbeef,7754
2012-09-04,11:00,C0075,otherreadymadefoods,7190
2012-09-04,11:00,C0075,otherlivefish,5980
2012-09-04,11:00,C0075,mushrooms,3690
2012-09-04,12:00,C2052,minorcereals,7900
2012-09-04,12:00,C2052,otherbeverages,80
2012-09-04,12:00,C1533,coffee,7690
2012-09-04,12:00,C2341,minorcereals,9900
2012-09-04,12:00,C2341,bakery,3500
2012-09-04,12:00,C2341,bottledfoods,13900
2012-09-04,12:00,C0099,milk,3980
2012-09-04,12:00,C0099,ramen,3190
2012-09-04,12:00,C1107,koreanbeef,66728
2012-09-04,12:00,C0330,softdrinks,550
2012-09-04,12:00,C0211,ready-madesidedishes,3266
2012-09-04,12:00,C0211,snacks,4850
2012-09-04,12:00,C0211,softdrinks,7460
2012-09-04,12:00,C0211,bottledfoods,7300
2012-09-04,12:00,C1755,chillednoodles,3980
2012-09-04,12:00,C1755,laundrydetergent,2800
2012-09-04,12:00,C0181,maincereals,42900
2012-09-04,12:00,C0710,instantfoods,4980
2012-09-04,12:00,C2279,softdrinks,2900
2012-09-04,12:00,C2135,fermentedmilk,1420
2012-09-04,12:00,C2096,chilleddairymilks,6490
2012-09-04,12:00,C0520,candy-gum,550
2012-09-04,12:00,C0008,beans,3990
2012-09-04,12:00,C0008,artificialpowders,3220
2012-09-04,12:00,C0008,chilleddairymilks,5600
2012-09-04,12:00,C0529,fruitvegetables,3990
2012-09-04,12:00,C0529,artificialpowders,1590
2012-09-04,13:00,C2205,wastepapers,1000
2012-09-04,13:00,C2244,kitchen/housedetergents,3800
2012-09-04,13:00,C2244,cosmetics,5000
2012-09-04,13:00,C0404,rootvegetables,2168
2012-09-04,13:00,C1204,lattuce,1990
2012-09-04,13:00,C0679,eggs,2990
2012-09-04,13:00,C0679,mushrooms,1990
2012-09-04,13:00,C0679,cookingoil,6680
2012-09-04,14:00,C1872,othervegetables,2028
2012-09-04,14:00,C2044,ramen,2750
2012-09-04,14:00,C0320,mandarinorange/watermelonandotherfruits,8990
2012-09-04,14:00,C0845,milk,5890
2012-09-04,14:00,C0845,cooky/cakes,1440
2012-09-04,14:00,C0845,koreanbeef,5382
2012-09-04,14:00,C0661,fermentedmilk,2900
2012-09-04,15:00,C0394,milk,3480
2012-09-04,15:00,C0394,sweeteners,550
2012-09-04,15:00,C0394,soysaucesandpastes,12800
2012-09-04,15:00,C0418,harddrinks,2800
2012-09-04,15:00,C0418,soysaucesandpastes,2200
2012-09-04,15:00,C0953,eidbleherbs,1980
2012-09-04,15:00,C1923,apple/sweetmelon,19900
2012-09-04,15:00,C0085,koreanbeef,11155
2012-09-04,15:00,C2196,lattuce,2990
2012-09-04,15:00,C2289,chilledseafood,3980
2012-09-04,15:00,C1822,importedbeef,30527
2012-09-04,15:00,C2175,frozenmeat,6350
2012-09-04,15:00,C1344,othervegetables,1780
2012-09-04,15:00,C1344,koreanpork,6367
2012-09-04,16:00,C0796,cooky/cakes,1990
2012-09-04,16:00,C1467,noodles,4200
2012-09-04,16:00,C1467,strawberry/peach/,3990
2012-09-04,16:00,C1938,koreanchicken,7990
2012-09-04,16:00,C1292,koreanbeef,14970
2012-09-04,16:00,C2344,soysaucesandpastes,11500
2012-09-04,17:00,C1496,wastepapers,3990
2012-09-04,17:00,C2065,livefish,5000
2012-09-04,17:00,C2065,bottledfoods,3480
2012-09-04,17:00,C1090,bakery,6000
2012-09-04,17:00,C1622,bottledfoods,19800
2012-09-04,18:00,C1408,cheese/butter,6800
2012-09-04,18:00,C1408,sweeteners,2040
2012-09-04,18:00,C1408,seasonings,2690
2012-09-04,18:00,C0426,kitchen/housedetergents,3800
2012-09-04,18:00,C2104,fermentedmilk,2900
2012-09-04,18:00,C0073,milk,4940
2012-09-04,18:00,C1772,harddrinks,1450
2012-09-04,18:00,C1686,otherseafoods,4980
2012-09-04,18:00,C1686,eidbleherbs,2970
2012-09-04,18:00,C0573,otherreadymadefoods,6500
2012-09-04,18:00,C1068,fruitvegetables,1690
2012-09-04,18:00,C1068,milk,850
2012-09-04,18:00,C1068,chinesecabbages,1000
2012-09-04,18:00,C0680,fastfoods,6280
2012-09-04,19:00,C1366,fermentedmilk,2880
2012-09-04,19:00,C1366,banana/importedfruits,3000
2012-09-04,19:00,C2290,noodles,2790
2012-09-04,19:00,C2290,seasonings,8200
2012-09-04,19:00,C1395,tomato/plum/melon,3990
2012-09-04,19:00,C0500,chilleddairymilks,750
2012-09-04,19:00,C0798,eidbleherbs,1990
2012-09-04,19:00,C2057,softdrinks,2800
2012-09-04,19:00,C1597,harddrinks,1000
2012-09-04,19:00,C1321,beans,1550
2012-09-04,19:00,C1194,fermentedmilk,2960
2012-09-04,19:00,C1194,koreanchicken,4990
2012-09-04,19:00,C0573,dentalproducts,2990
2012-09-04,19:00,C0573,kitchen/housedetergents,2990
